Date, Open, High, Low, Close, Volume
03/19/21, 151.4615, 153.8643, 150.8315, 153.748, 92507078.7049009
03/18/21, 155.05, 155.8315, 151.25, 151.3995, 73140538.9760325
03/17/21, 153.661, 158.6525, 153.511, 156.7865, 62371679.1267965
03/16/21, 155.2485, 156.4455, 153.793, 154.593, 50775279.2891461
03/15/21, 153.7285, 154.112, 151.6045, 154.084, 58371839.1827943
03/12/21, 153.75, 154.949, 152.275, 154.4745, 48437759.3218714
03/11/21, 155.2005, 156.5892, 154.1465, 155.6795, 55527819.2226105
03/10/21, 154.9225, 155.823, 151.5025, 152.882, 60249779.1565031
03/09/21, 150.8995, 154.548, 150.2574, 153.1425, 80600638.8715911
03/08/21, 150.75, 153.2295, 147.5655, 147.5975, 83700158.8281978
03/05/21, 150.25, 150.45, 144.05, 150.023, 107771018.491206
03/04/21, 150.60, 152.9065, 147.2715, 148.8785, 109631558.465158
03/03/21, 154.059, 155.3888, 149.75, 150.25, 79774498.883157
03/02/21, 157.1735, 158.176, 154.356, 154.7265, 51915239.2731867
03/01/21, 156.3945, 157.478, 154.8995, 157.307, 54679259.2344904
02/26/21, 154.76, 156.122, 151.835, 154.6465, 85518598.8027396
02/25/21, 156.837, 158.913, 152.388, 152.858, 90676018.7305358
02/24/21, 158.3375, 158.5615, 156.269, 157.9765, 60225499.156843
02/23/21, 156.3515, 160.2365, 154.68, 159.725, 93544438.6903779
02/22/21, 160.4065, 161.616, 158.613, 159.037, 70313579.0156099
02/19/21, 166.4115, 166.675, 162.2875, 162.495, 86103678.7945485
02/18/21, 164.121, 166.90, 163.697, 166.4115, 60672139.15059
02/17/21, 163.18, 166.0455, 162.975, 165.432, 66041979.0754123
02/16/21, 162.7025, 165.415, 162.6796, 163.4475, 51494419.2790781
02/12/21, 162.50, 164.0125, 161.6655, 163.8855, 46706779.3461051
